date,weekday,is_festival,guests,sales,assigned_staff,total_staff_level,staff_count
2022-06-01,Wednesday,False,80,139760,"['Frank', 'David', 'Alice']",7,3
2022-06-02,Thursday,False,234,449046,"['Kevin', 'Riley', 'Frank', 'Grace', 'Charlie', 'Tyler', 'Olivia', 'Sophia']",23,8
2022-06-03,Friday,False,117,150228,"['Quinn', 'Bob', 'Noah', 'Frank']",11,4
2022-06-04,Saturday,False,325,411450,"['Olivia', 'Riley', 'Liam', 'Quinn', 'Eve', 'Grace', 'Hannah', 'David', 'Alice']",31,9
2022-06-05,Sunday,False,392,606032,"['Kevin', 'Paul', 'Bob', 'Liam', 'David', 'Eve', 'Riley', 'Sophia', 'Mia', 'Tyler', 'Grace']",39,11
2022-06-06,Monday,False,137,125903,"['Frank', 'Quinn', 'Noah', 'Jack', 'Riley']",13,5
2022-06-07,Tuesday,False,232,432912,"['Tyler', 'Noah', 'Ivy', 'Eve', 'Charlie', 'Kevin', 'Alice']",23,7
2022-06-08,Wednesday,False,152,289256,"['Hannah', 'Frank', 'Sophia', 'Eve', 'Alice']",15,5
2022-06-09,Thursday,False,201,203613,"['Mia', 'Quinn', 'Paul', 'Noah', 'Olivia', 'Alice']",20,6
2022-06-10,Friday,False,92,177744,"['Alice', 'Hannah', 'Paul']",9,3
2022-06-11,Saturday,False,151,283125,"['Riley', 'Mia', 'Charlie', 'Bob', 'Grace']",15,5
2022-06-12,Sunday,False,179,338847,"['Olivia', 'Charlie', 'Sophia', 'Frank', 'Jack', 'Grace', 'Alice']",17,7
2022-06-13,Monday,False,106,206064,"['Eve', 'Frank', 'Jack', 'Alice']",10,4
2022-06-14,Tuesday,False,106,164618,"['Riley', 'Bob', 'Kevin', 'Noah', 'Alice']",10,5
2022-06-15,Wednesday,False,238,257278,"['Mia', 'Frank', 'Kevin', 'Quinn', 'Noah', 'Uma', 'Alice']",23,7
2022-06-16,Thursday,False,212,157940,"['Kevin', 'Bob', 'Ivy', 'Grace', 'Noah', 'Jack', 'Paul']",21,7
2022-06-17,Friday,False,249,348351,"['Bob', 'Frank', 'Ivy', 'Sophia', 'Eve', 'Grace', 'Jack', 'Alice']",23,8
2022-06-18,Saturday,False,334,447894,"['Uma', 'Olivia', 'Frank', 'Tyler', 'Riley', 'Bob', 'Quinn', 'Eve', 'Mia']",33,9
2022-06-19,Sunday,False,377,706121,"['Alice', 'Paul', 'Mia', 'Ivy', 'Kevin', 'Eve', 'Noah', 'Hannah', 'Liam', 'Grace']",36,10
2022-06-20,Monday,False,159,198273,"['David', 'Ivy', 'Sophia', 'Riley', 'Alice']",15,5
2022-06-21,Tuesday,False,182,315588,"['Mia', 'Noah', 'Kevin', 'Charlie', 'Quinn']",18,5
2022-06-22,Wednesday,False,197,389272,"['Kevin', 'Eve', 'Ivy', 'David', 'Jack']",19,5
2022-06-23,Thursday,False,212,373544,"['Tyler', 'Bob', 'Frank', 'Uma', 'Jack', 'Paul', 'Alice']",20,7
2022-06-24,Friday,False,122,118950,"['Frank', 'Ivy', 'Hannah', 'Alice']",12,4
2022-06-25,Saturday,False,370,604580,"['Bob', 'David', 'Ivy', 'Alice', 'Uma', 'Sophia', 'Noah', 'Jack', 'Grace', 'Kevin', 'Liam', 'Olivia']",37,12
2022-06-26,Sunday,False,380,546060,"['Riley', 'Quinn', 'Eve', 'Liam', 'Noah', 'Uma', 'Bob', 'David', 'Kevin', 'Jack', 'Olivia', 'Alice']",38,12
2022-06-27,Monday,False,173,323337,"['Frank', 'Liam', 'Hannah', 'Charlie', 'David']",17,5
2022-06-28,Tuesday,False,152,105032,"['Uma', 'Kevin', 'Jack', 'Olivia', 'Bob']",15,5
2022-06-29,Wednesday,False,160,210720,"['Mia', 'Uma', 'Eve', 'Alice']",16,4
2022-06-30,Thursday,False,94,74730,"['Kevin', 'Sophia', 'Frank', 'Alice']",9,4
2022-07-01,Friday,False,100,159200,"['Eve', 'David', 'Alice']",10,3
2022-07-02,Saturday,False,185,230140,"['Eve', 'Hannah', 'Charlie', 'Alice', 'Kevin', 'Jack']",18,6
2022-07-03,Sunday,False,241,480554,"['Hannah', 'Frank', 'Liam', 'Sophia', 'Eve', 'Grace', 'Charlie']",24,7
2022-07-04,Monday,False,197,365435,"['Olivia', 'Kevin', 'Uma', 'David', 'Alice', 'Sophia']",19,6
2022-07-05,Tuesday,False,158,194182,"['Jack', 'Tyler', 'Charlie', 'Noah', 'Paul']",15,5
2022-07-06,Wednesday,False,227,321886,"['Tyler', 'Ivy', 'Jack', 'Paul', 'David', 'Riley', 'Alice']",22,7
2022-07-07,Thursday,False,119,217889,"['Charlie', 'Uma', 'Sophia']",11,3
2022-07-08,Friday,False,169,203645,"['Liam', 'Grace', 'Quinn', 'Paul']",16,4
2022-07-09,Saturday,False,312,523224,"['Ivy', 'Uma', 'David', 'Eve', 'Jack', 'Charlie', 'Liam', 'Riley', 'Alice']",31,9
2022-07-10,Sunday,False,241,224371,"['Noah', 'Tyler', 'Quinn', 'Uma', 'Mia', 'Riley', 'Alice']",24,7
2022-07-11,Monday,False,86,150844,"['Alice', 'Bob', 'Tyler']",7,3
2022-07-12,Tuesday,False,171,292239,"['David', 'Jack', 'Eve', 'Riley', 'Frank', 'Alice']",16,6
2022-07-13,Wednesday,False,161,316848,"['Bob', 'Ivy', 'Jack', 'Paul', 'Riley', 'Alice']",16,6
2022-07-14,Thursday,False,177,119121,"['Hannah', 'Eve', 'Bob', 'Ivy', 'Alice']",17,5
2022-07-15,Friday,False,155,300855,"['Ivy', 'Sophia', 'Liam', 'Alice', 'Frank']",15,5
2022-07-16,Saturday,False,340,471240,"['Liam', 'Frank', 'Noah', 'Kevin', 'Quinn', 'Alice', 'Sophia', 'Olivia', 'Charlie', 'Jack', 'Hannah', 'Riley']",34,12
2022-07-17,Sunday,False,293,258426,"['Paul', 'Hannah', 'David', 'Alice', 'Ivy', 'Bob', 'Jack', 'Liam', 'Charlie']",29,9
2022-07-18,Monday,False,137,233448,"['Frank', 'Alice', 'Paul', 'Liam', 'Riley']",13,5
2022-07-19,Tuesday,False,134,261032,"['Quinn', 'Riley', 'Ivy', 'Alice']",13,4
2022-07-20,Wednesday,False,85,137785,"['Frank', 'Grace', 'Alice', 'Bob']",8,4
2022-07-21,Thursday,False,118,148444,"['Quinn', 'Grace', 'Alice', 'Jack']",11,4
2022-07-22,Friday,False,197,268511,"['Eve', 'Kevin', 'Charlie', 'Hannah', 'Alice', 'Sophia']",19,6
2022-07-23,Saturday,False,236,352584,"['Charlie', 'David', 'Eve', 'Grace', 'Tyler', 'Alice', 'Kevin']",23,7
2022-07-24,Sunday,False,369,343539,"['David', 'Frank', 'Sophia', 'Olivia', 'Tyler', 'Alice', 'Quinn', 'Charlie', 'Grace', 'Kevin', 'Uma']",36,11
2022-07-25,Monday,False,147,227115,"['Bob', 'David', 'Tyler', 'Paul']",14,4
2022-07-26,Tuesday,False,127,206502,"['Grace', 'Bob', 'Eve', 'Noah']",12,4
2022-07-27,Wednesday,False,105,114030,"['Kevin', 'Alice', 'Ivy']",9,3
2022-07-28,Thursday,False,195,282750,"['Olivia', 'Bob', 'Noah', 'Tyler', 'Riley', 'Charlie', 'Frank', 'Alice']",19,8
2022-07-29,Friday,False,218,148894,"['Alice', 'Mia', 'Sophia', 'David', 'Quinn', 'Charlie']",21,6
2022-07-30,Saturday,False,251,500243,"['Uma', 'Noah', 'Paul', 'Jack', 'Liam', 'Tyler', 'Kevin', 'Alice']",25,8
2022-07-31,Sunday,False,190,271130,"['David', 'Ivy', 'Hannah', 'Riley', 'Charlie', 'Alice']",19,6
2022-08-01,Monday,False,224,209440,"['Frank', 'Kevin', 'Bob', 'Paul', 'David', 'Quinn', 'Noah']",22,7
2022-08-02,Tuesday,False,201,290445,"['Sophia', 'Tyler', 'Charlie', 'Eve', 'Bob', 'Olivia']",20,6
2022-08-03,Wednesday,False,111,196470,"['Ivy', 'Noah', 'Riley', 'Jack']",11,4
2022-08-04,Thursday,False,243,337041,"['David', 'Quinn', 'Olivia', 'Grace', 'Bob', 'Paul', 'Jack', 'Alice']",24,8
2022-08-05,Friday,False,158,223570,"['Olivia', 'Kevin', 'Alice', 'Liam', 'David']",15,5
2022-08-06,Saturday,False,279,314433,"['Uma', 'Mia', 'David', 'Tyler', 'Sophia', 'Kevin', 'Grace']",27,7
2022-08-07,Sunday,False,139,146228,"['Liam', 'Eve', 'Tyler']",13,3
2022-08-08,Monday,False,95,96520,"['Paul', 'Liam', 'Alice']",9,3
2022-08-09,Tuesday,False,141,185979,"['Jack', 'Quinn', 'David', 'Alice', 'Noah']",14,5
2022-08-10,Wednesday,False,83,127156,"['Hannah', 'Grace', 'Alice']",8,3
2022-08-11,Thursday,False,158,116762,"['Olivia', 'Frank', 'Jack', 'Bob', 'Charlie', 'Kevin']",15,6
2022-08-12,Friday,False,189,344925,"['Grace', 'Olivia', 'Sophia', 'Tyler', 'Noah', 'Jack', 'Alice']",18,7
2022-08-13,Saturday,False,396,249480,"['Mia', 'Eve', 'Hannah', 'Noah', 'Alice', 'Paul', 'Frank', 'Olivia', 'Tyler', 'Kevin', 'Quinn']",38,11
2022-08-14,Sunday,False,260,421200,"['Charlie', 'Eve', 'Hannah', 'Tyler', 'David', 'Paul', 'Bob']",26,7
2022-08-15,Monday,False,93,57195,"['Alice', 'Olivia', 'Riley', 'Frank']",8,4
2022-08-16,Tuesday,False,161,291088,"['Tyler', 'Grace', 'Eve', 'Paul']",16,4
2022-08-17,Wednesday,False,223,181299,"['Ivy', 'Liam', 'Noah', 'Kevin', 'Alice', 'Olivia', 'Riley', 'Bob']",22,8
2022-08-18,Thursday,False,121,122815,"['Charlie', 'Alice', 'Sophia', 'Bob', 'Olivia']",12,5
2022-08-19,Friday,False,207,215901,"['Bob', 'Olivia', 'Mia', 'Liam', 'David', 'Frank']",20,6
2022-08-20,Saturday,False,136,233104,"['Olivia', 'Mia', 'Uma']",13,3
2022-08-21,Sunday,False,295,301195,"['Kevin', 'Liam', 'Charlie', 'Uma', 'Frank', 'Bob', 'Mia', 'Noah', 'Sophia']",29,9
2022-08-22,Monday,False,191,360608,"['Hannah', 'Liam', 'Quinn', 'David', 'Alice']",18,5
2022-08-23,Tuesday,False,232,241512,"['Kevin', 'Eve', 'Mia', 'Grace', 'Ivy', 'Bob']",23,6
2022-08-24,Wednesday,False,103,179014,"['Sophia', 'Olivia', 'Kevin', 'Alice']",10,4
2022-08-25,Thursday,False,236,349516,"['Quinn', 'Olivia', 'Liam', 'Kevin', 'Grace', 'Charlie', 'Riley']",23,7
2022-08-26,Friday,False,195,359580,"['Paul', 'Eve', 'Liam', 'Grace', 'Frank', 'Alice']",19,6
2022-08-27,Saturday,False,189,359478,"['Tyler', 'Grace', 'Sophia', 'Jack', 'Ivy', 'Alice']",18,6
2022-08-28,Sunday,False,149,198170,"['Quinn', 'Eve', 'Paul']",14,3
2022-08-29,Monday,False,181,337927,"['Grace', 'Sophia', 'Olivia', 'Ivy', 'Liam']",18,5
2022-08-30,Tuesday,False,189,118314,"['Tyler', 'Kevin', 'Sophia', 'Grace', 'Olivia', 'Jack']",18,6
2022-08-31,Wednesday,False,160,300960,"['Liam', 'Bob', 'David', 'Hannah', 'Riley']",16,5
2022-09-01,Thursday,False,110,186780,"['Kevin', 'Paul', 'Jack', 'Noah']",11,4
2022-09-02,Friday,False,190,294880,"['Uma', 'Riley', 'Tyler', 'Charlie', 'Mia']",19,5
2022-09-03,Saturday,False,224,433888,"['Sophia', 'Frank', 'Charlie', 'Uma', 'Alice', 'Olivia', 'Bob', 'Riley']",21,8
2022-09-04,Sunday,False,286,336908,"['Eve', 'Riley', 'Grace', 'Liam', 'Mia', 'Olivia', 'Frank', 'Tyler']",28,8
2022-09-05,Monday,False,121,155485,"['Uma', 'Noah', 'Tyler', 'Alice']",12,4
2022-09-06,Tuesday,False,103,92700,"['Olivia', 'Sophia', 'Tyler']",10,3
2022-09-07,Wednesday,False,235,403260,"['Riley', 'Frank', 'Olivia', 'Kevin', 'Charlie', 'David', 'Quinn', 'Alice']",23,8
2022-09-08,Thursday,False,183,142740,"['Bob', 'Eve', 'Ivy', 'Quinn', 'Alice']",18,5
2022-09-09,Friday,False,243,423549,"['Charlie', 'Frank', 'Olivia', 'Kevin', 'Alice', 'Bob', 'Quinn', 'Noah', 'Riley']",23,9
2022-09-10,Saturday,False,155,254510,"['Grace', 'Uma', 'Hannah', 'Charlie']",15,4
2022-09-11,Sunday,False,183,270840,"['Tyler', 'Bob', 'Noah', 'Frank', 'Ivy', 'Kevin']",18,6
2022-09-12,Monday,False,122,152500,"['Noah', 'Quinn', 'Liam', 'Alice']",12,4
2022-09-13,Tuesday,False,201,278988,"['Hannah', 'Eve', 'Liam', 'Riley', 'Bob', 'Alice', 'Noah']",20,7
2022-09-14,Wednesday,False,181,110410,"['Uma', 'Sophia', 'Grace', 'Frank', 'Tyler', 'Alice']",18,6
2022-09-15,Thursday,False,158,223886,"['Eve', 'Kevin', 'Mia', 'Frank']",15,4
2022-09-16,Friday,False,149,253896,"['Sophia', 'Ivy', 'Alice', 'Jack', 'Olivia']",14,5
2022-09-17,Saturday,False,238,432446,"['Frank', 'Alice', 'Riley', 'David', 'Jack', 'Ivy', 'Grace', 'Noah', 'Bob']",23,9
2022-09-18,Sunday,False,341,412951,"['Hannah', 'David', 'Grace', 'Paul', 'Mia', 'Quinn', 'Charlie', 'Sophia', 'Kevin']",34,9
2022-09-19,Monday,False,143,160875,"['Grace', 'Olivia', 'David', 'Sophia', 'Alice']",14,5
2022-09-20,Tuesday,False,95,153710,"['Uma', 'Alice', 'Jack']",8,3
2022-09-21,Wednesday,False,161,241661,"['David', 'Jack', 'Olivia', 'Charlie', 'Sophia', 'Alice']",16,6
2022-09-22,Thursday,False,198,188298,"['Paul', 'Hannah', 'Uma', 'Kevin', 'Grace']",19,5
2022-09-23,Friday,False,120,127080,"['Uma', 'Riley', 'Jack', 'Noah', 'Alice']",12,5
2022-09-24,Saturday,False,319,580261,"['Tyler', 'Kevin', 'Paul', 'Charlie', 'Jack', 'Liam', 'Grace', 'Noah', 'Bob', 'Sophia', 'Alice']",31,11
2022-09-25,Sunday,False,340,330140,"['Noah', 'Grace', 'Uma', 'Paul', 'Riley', 'Alice', 'Jack', 'Ivy', 'Charlie', 'Frank', 'Bob', 'Olivia']",34,12
2022-09-26,Monday,True,365,245645,"['Eve', 'Quinn', 'Olivia', 'Sophia', 'Kevin', 'Jack', 'Frank', 'Noah', 'David', 'Hannah', 'Alice', 'Bob']",36,12
2022-09-27,Tuesday,False,137,91653,"['Mia', 'Riley', 'Uma', 'Alice']",13,4
2022-09-28,Wednesday,False,101,136754,"['Liam', 'Olivia', 'Bob', 'Alice']",10,4
2022-09-29,Thursday,False,140,197820,"['Bob', 'Sophia', 'Liam', 'David', 'Alice']",14,5
2022-09-30,Friday,False,154,125510,"['Riley', 'Quinn', 'Jack', 'Alice', 'Eve']",15,5
2022-10-01,Saturday,False,160,291360,"['Noah', 'Paul', 'Bob', 'Olivia', 'Quinn']",16,5
2022-10-02,Sunday,False,212,343228,"['Jack', 'Charlie', 'Grace', 'Sophia', 'Riley', 'Hannah', 'Olivia', 'Alice']",21,8
2022-10-03,Monday,False,220,283140,"['Mia', 'Jack', 'Grace', 'Kevin', 'Riley', 'Ivy', 'Noah']",22,7
2022-10-04,Tuesday,False,213,341865,"['Sophia', 'Alice', 'Kevin', 'Ivy', 'Noah', 'Quinn', 'Frank']",21,7
2022-10-05,Wednesday,False,232,291160,"['Eve', 'David', 'Tyler', 'Frank', 'Ivy', 'Jack', 'Alice']",23,7
2022-10-06,Thursday,False,135,190215,"['Uma', 'Ivy', 'Noah', 'Alice']",13,4
2022-10-07,Friday,False,244,369904,"['Olivia', 'Mia', 'Ivy', 'Noah', 'Riley', 'Bob', 'Jack', 'Alice', 'Frank']",24,9
2022-10-08,Saturday,False,335,400660,"['Grace', 'Quinn', 'Paul', 'Mia', 'Charlie', 'Noah', 'David', 'Ivy', 'Riley']",33,9
2022-10-09,Sunday,False,145,218370,"['Jack', 'Sophia', 'Charlie', 'Quinn', 'Alice']",14,5
2022-10-10,Monday,False,86,127796,"['Liam', 'Riley', 'Jack']",8,3
2022-10-11,Tuesday,False,176,213312,"['Paul', 'Liam', 'Eve', 'Grace', 'Alice']",17,5
2022-10-12,Wednesday,False,195,342615,"['Ivy', 'Mia', 'Grace', 'Noah', 'Kevin', 'Alice']",19,6
2022-10-13,Thursday,False,119,71757,"['Ivy', 'Paul', 'Noah']",11,3
2022-10-14,Friday,False,168,332136,"['Charlie', 'Riley', 'Tyler', 'Eve', 'Jack']",16,5
2022-10-15,Saturday,True,651,973245,"['Alice', 'Kevin', 'Tyler', 'Uma', 'Olivia', 'Eve', 'David', 'Mia', 'Ivy', 'Riley', 'Hannah', 'Charlie', 'Sophia', 'Paul', 'Noah', 'Bob', 'Quinn', 'Liam']",64,18
2022-10-16,Sunday,False,227,283296,"['Eve', 'Noah', 'Ivy', 'Paul', 'Kevin', 'Olivia']",22,6
2022-10-17,Monday,False,139,234632,"['Noah', 'Alice', 'Quinn', 'Bob', 'Olivia']",13,5
2022-10-18,Tuesday,False,230,396750,"['Liam', 'Ivy', 'Jack', 'Kevin', 'Paul', 'David', 'Alice']",23,7
2022-10-19,Wednesday,False,215,414520,"['Charlie', 'Eve', 'Alice', 'Grace', 'Quinn', 'Hannah']",21,6
2022-10-20,Thursday,False,169,232544,"['Paul', 'Riley', 'Kevin', 'David', 'Bob', 'Alice']",16,6
2022-10-21,Friday,False,120,169200,"['Mia', 'Ivy', 'Noah']",12,3
2022-10-22,Saturday,False,134,235170,"['Hannah', 'Riley', 'Sophia', 'Noah', 'Bob']",13,5
2022-10-23,Sunday,False,196,306152,"['Alice', 'Ivy', 'Jack', 'Frank', 'Eve', 'David']",19,6
2022-10-24,Monday,False,249,489783,"['Kevin', 'Grace', 'Frank', 'Jack', 'Riley', 'Tyler', 'Sophia', 'Liam', 'Alice']",24,9
2022-10-25,Tuesday,False,151,252321,"['Kevin', 'Tyler', 'Paul', 'Noah', 'Bob']",15,5
2022-10-26,Wednesday,False,212,401528,"['Tyler', 'David', 'Liam', 'Noah', 'Jack', 'Uma']",21,6
2022-10-27,Thursday,False,231,385308,"['Liam', 'Frank', 'Quinn', 'Kevin', 'Tyler', 'Sophia', 'Riley']",23,7
2022-10-28,Friday,False,220,341000,"['Ivy', 'Quinn', 'Hannah', 'Bob', 'Uma', 'Alice']",22,6
2022-10-29,Saturday,False,147,245343,"['Bob', 'Charlie', 'Quinn', 'Jack', 'Riley']",14,5
2022-10-30,Sunday,False,146,124538,"['Grace', 'Ivy', 'Frank', 'Charlie', 'Alice']",14,5
2022-10-31,Monday,False,246,166542,"['Olivia', 'Quinn', 'Ivy', 'David', 'Charlie', 'Frank', 'Alice']",23,7
2022-11-01,Tuesday,False,138,97428,"['Olivia', 'Sophia', 'Frank', 'Mia']",13,4
2022-11-02,Wednesday,False,113,71868,"['Grace', 'Olivia', 'Eve']",11,3
2022-11-03,Thursday,False,166,250992,"['Sophia', 'Paul', 'Kevin', 'Quinn', 'Alice']",16,5
2022-11-04,Friday,False,213,341013,"['Grace', 'Riley', 'Uma', 'Charlie', 'Ivy', 'Kevin']",21,6
2022-11-05,Saturday,False,208,172640,"['Frank', 'Eve', 'Jack', 'Grace', 'Sophia', 'Tyler', 'Alice']",20,7
2022-11-06,Sunday,False,112,188048,"['Mia', 'Alice', 'Charlie', 'Frank']",11,4
2022-11-07,Monday,False,95,136895,"['Bob', 'Olivia', 'Riley', 'Noah']",9,4
2022-11-08,Tuesday,False,245,475545,"['Jack', 'Eve', 'Uma', 'Kevin', 'Mia', 'Liam']",24,6
2022-11-09,Wednesday,False,83,116117,"['Alice', 'Sophia', 'Tyler']",8,3
2022-11-10,Thursday,False,93,182094,"['Sophia', 'Olivia', 'Alice', 'Jack']",9,4
2022-11-11,Friday,False,249,168324,"['Olivia', 'Quinn', 'Kevin', 'Jack', 'Charlie', 'David', 'Hannah']",24,7
2022-11-12,Saturday,False,398,485162,"['Jack', 'Bob', 'Charlie', 'Olivia', 'Liam', 'Quinn', 'Tyler', 'Frank', 'Alice', 'Kevin', 'Ivy', 'Hannah']",38,12
2022-11-13,Sunday,False,302,330388,"['Paul', 'Jack', 'Hannah', 'Eve', 'Bob', 'Ivy', 'Riley', 'Frank', 'David']",30,9
2022-11-14,Monday,False,211,290125,"['Paul', 'Sophia', 'Ivy', 'Olivia', 'Riley', 'Grace', 'Alice']",21,7
2022-11-15,Tuesday,False,153,147645,"['Mia', 'Hannah', 'Quinn', 'Alice']",15,4
2022-11-16,Wednesday,False,89,127270,"['Charlie', 'Eve']",8,2
2022-11-17,Thursday,False,226,160686,"['Hannah', 'David', 'Noah', 'Liam', 'Quinn', 'Alice', 'Frank']",22,7
2022-11-18,Friday,False,212,153276,"['Ivy', 'Mia', 'Riley', 'Olivia', 'David', 'Alice']",20,6
2022-11-19,Saturday,False,227,253332,"['Charlie', 'Frank', 'Alice', 'Quinn', 'Tyler', 'Grace', 'Paul']",22,7
2022-11-20,Sunday,False,186,359352,"['Jack', 'Olivia', 'Alice', 'Liam', 'Hannah', 'Charlie']",17,6
2022-11-21,Monday,False,209,376618,"['Sophia', 'Olivia', 'Uma', 'Grace', 'Kevin', 'Jack', 'Alice']",20,7
2022-11-22,Tuesday,False,108,162756,"['Olivia', 'Frank', 'Ivy']",10,3
2022-11-23,Wednesday,False,116,129804,"['Uma', 'Kevin', 'Jack', 'Alice']",11,4
2022-11-24,Thursday,False,101,74235,"['Ivy', 'Sophia', 'Bob']",10,3
2022-11-25,Friday,False,187,184756,"['Eve', 'Paul', 'Liam', 'Grace', 'Bob']",18,5
2022-11-26,Saturday,False,342,392274,"['Liam', 'Frank', 'Noah', 'Sophia', 'Bob', 'Riley', 'Eve', 'Kevin', 'Mia', 'Charlie', 'Jack', 'Alice']",34,12
2022-11-27,Sunday,False,146,217540,"['David', 'Hannah', 'Olivia', 'Jack', 'Alice']",14,5
2022-11-28,Monday,False,247,399893,"['Paul', 'Charlie', 'David', 'Kevin', 'Grace', 'Tyler', 'Noah', 'Alice']",24,8
2022-11-29,Tuesday,False,139,103277,"['Grace', 'Uma', 'Riley', 'Olivia']",13,4
2022-11-30,Wednesday,False,88,84920,"['Jack', 'Eve', 'Alice']",8,3
2022-12-01,Thursday,False,102,106488,"['Tyler', 'Jack', 'Bob', 'Frank']",10,4
2022-12-02,Friday,False,125,194875,"['Grace', 'David', 'Hannah', 'Alice']",12,4
2022-12-03,Saturday,False,159,177921,"['Paul', 'Bob', 'Grace', 'David', 'Frank']",15,5
2022-12-04,Sunday,False,345,345690,"['Quinn', 'Olivia', 'Riley', 'Mia', 'Uma', 'Noah', 'Ivy', 'Kevin', 'Hannah']",34,9
2022-12-05,Monday,False,122,218380,"['Liam', 'Alice', 'Hannah', 'Bob']",11,4
2022-12-06,Tuesday,False,160,179680,"['Grace', 'Quinn', 'Alice', 'Olivia', 'Charlie']",15,5
2022-12-07,Wednesday,False,214,340902,"['Charlie', 'Frank', 'Liam', 'Paul', 'Jack', 'Alice', 'Grace', 'Bob']",21,8
2022-12-08,Thursday,False,194,362198,"['Charlie', 'Grace', 'Frank', 'Liam', 'Jack', 'Paul', 'Alice']",19,7
2022-12-09,Friday,False,92,99544,"['Uma', 'Charlie', 'Alice']",9,3
2022-12-10,Saturday,False,178,308652,"['Hannah', 'Tyler', 'Grace', 'Quinn', 'Alice']",17,5
2022-12-11,Sunday,False,362,610694,"['Eve', 'Kevin', 'Liam', 'Paul', 'Ivy', 'Noah', 'Mia', 'Tyler', 'David']",36,9
2022-12-12,Monday,False,158,143622,"['Liam', 'Olivia', 'Quinn', 'Jack', 'Alice']",15,5
2022-12-13,Tuesday,False,136,267920,"['Sophia', 'Olivia', 'Jack', 'David', 'Alice']",13,5
2022-12-14,Wednesday,False,155,118885,"['Ivy', 'Eve', 'Kevin', 'Jack']",15,4
2022-12-15,Thursday,False,224,171808,"['Frank', 'Sophia', 'Grace', 'Kevin', 'Olivia', 'Hannah', 'Paul']",22,7
2022-12-16,Friday,True,385,479710,"['Eve', 'Noah', 'Hannah', 'Liam', 'Paul', 'Alice', 'Tyler', 'Olivia', 'Ivy', 'Sophia', 'Charlie']",38,11
2022-12-17,Saturday,False,359,631481,"['Bob', 'David', 'Jack', 'Olivia', 'Uma', 'Hannah', 'Frank', 'Quinn', 'Charlie', 'Tyler', 'Alice']",35,11
2022-12-18,Sunday,False,207,195408,"['Quinn', 'Grace', 'Olivia', 'Tyler', 'Mia']",20,5
2022-12-19,Monday,False,160,145760,"['Riley', 'Sophia', 'Eve', 'Alice', 'Ivy']",16,5
2022-12-20,Tuesday,False,225,258750,"['Tyler', 'Liam', 'Charlie', 'Frank', 'Grace', 'Bob', 'David']",22,7
2022-12-21,Wednesday,False,201,138891,"['Grace', 'Ivy', 'Tyler', 'Eve', 'Riley', 'Alice']",20,6
2022-12-22,Thursday,False,107,156862,"['Charlie', 'Paul', 'Riley', 'Alice']",10,4
2022-12-23,Friday,False,225,150975,"['Olivia', 'Grace', 'Noah', 'Eve', 'Paul', 'Frank', 'Jack', 'Alice']",22,8
2022-12-24,Saturday,False,246,476994,"['Jack', 'David', 'Quinn', 'Grace', 'Kevin', 'Mia', 'Bob']",24,7
2022-12-25,Sunday,False,144,157104,"['Mia', 'Quinn', 'Grace', 'Alice']",14,4
2022-12-26,Monday,False,147,197568,"['Mia', 'Uma', 'Noah', 'Jack']",14,4
2022-12-27,Tuesday,False,204,160344,"['Noah', 'Riley', 'Olivia', 'Charlie', 'Bob', 'Hannah', 'Sophia', 'Alice']",20,8
2022-12-28,Wednesday,False,209,209836,"['Uma', 'Mia', 'Charlie', 'Noah', 'Hannah', 'Alice']",20,6
2022-12-29,Thursday,False,222,213342,"['Bob', 'Tyler', 'Sophia', 'Noah', 'Alice', 'Frank', 'Charlie', 'Paul']",21,8
2022-12-30,Friday,False,152,194104,"['Mia', 'Liam', 'Alice', 'Ivy']",15,4
2022-12-31,Saturday,False,380,551000,"['Hannah', 'Alice', 'Riley', 'Liam', 'Kevin', 'Noah', 'Sophia', 'Tyler', 'Charlie', 'Olivia', 'Bob', 'Ivy', 'Jack']",38,13
2023-01-01,Sunday,False,373,289448,"['Sophia', 'Paul', 'Eve', 'Mia', 'Liam', 'Charlie', 'Ivy', 'Frank', 'Alice', 'David']",36,10
2023-01-02,Monday,False,119,168147,"['Olivia', 'Ivy', 'Riley', 'Alice']",11,4
2023-01-03,Tuesday,False,221,146744,"['Mia', 'Alice', 'Charlie', 'Grace', 'Paul', 'Jack', 'Bob', 'Frank']",22,8
2023-01-04,Wednesday,False,116,207640,"['Quinn', 'Liam', 'Frank']",11,3
2023-01-05,Thursday,False,154,96250,"['Jack', 'Liam', 'Hannah', 'Bob', 'Frank', 'Alice']",15,6
2023-01-06,Friday,False,148,285936,"['Charlie', 'Quinn', 'Eve', 'Alice']",14,4
2023-01-07,Saturday,False,349,250931,"['Bob', 'Grace', 'Ivy', 'Uma', 'Frank', 'Quinn', 'Alice', 'Charlie', 'Sophia', 'Tyler']",33,10
2023-01-08,Sunday,False,248,362080,"['Eve', 'Jack', 'Charlie', 'Frank', 'Paul', 'Olivia', 'Tyler', 'Alice']",24,8
2023-01-09,Monday,False,131,258332,"['Mia', 'Riley', 'Liam', 'Bob']",13,4
2023-01-10,Tuesday,False,185,366855,"['Quinn', 'Liam', 'Uma', 'Olivia', 'Alice']",18,5
2023-01-11,Wednesday,False,189,126252,"['Hannah', 'Kevin', 'Alice', 'Liam', 'Eve']",17,5
2023-01-12,Thursday,False,149,191763,"['David', 'Eve', 'Mia']",14,3
